MAV_ch1,MMAV1_ch1,MMAV2_ch1,SSI_ch1,RMS_ch1,WL_ch1,ZC_ch1,SSC_ch1,WAMP_ch1,Mean_ch1,Median_ch1,Variance_ch1,StDev_ch1,Kurtosis_ch1,Skew_ch1,HistTime_b0_ch1,HistTime_b1_ch1,HistTime_b2_ch1,HistTime_b3_ch1,HistTime_b4_ch1,HistTime_b5_ch1,HistTime_b6_ch1,HistTime_b7_ch1,HistTime_b8_ch1,MedianFreq_ch1,MeanFreq_ch1,HistFreq_b0_ch1,HistFreq_b1_ch1,HistFreq_b2_ch1,HistFreq_b3_ch1,HistFreq_b4_ch1,HistFreq_b5_ch1,HistFreq_b6_ch1,HistFreq_b7_ch1,HistFreq_b8_ch1,HistFreq_b9_ch1,MAV_ch2,MMAV1_ch2,MMAV2_ch2,SSI_ch2,RMS_ch2,WL_ch2,ZC_ch2,SSC_ch2,WAMP_ch2,Mean_ch2,Median_ch2,Variance_ch2,StDev_ch2,Kurtosis_ch2,Skew_ch2,HistTime_b0_ch2,HistTime_b1_ch2,HistTime_b2_ch2,HistTime_b3_ch2,HistTime_b4_ch2,HistTime_b5_ch2,HistTime_b6_ch2,HistTime_b7_ch2,HistTime_b8_ch2,MedianFreq_ch2,MeanFreq_ch2,HistFreq_b0_ch2,HistFreq_b1_ch2,HistFreq_b2_ch2,HistFreq_b3_ch2,HistFreq_b4_ch2,HistFreq_b5_ch2,HistFreq_b6_ch2,HistFreq_b7_ch2,HistFreq_b8_ch2,HistFreq_b9_ch2,Class
0.203833041199999,0.203833041199999,509.5826029999975,163.0138147368525,0.25535372700381914,437.96501499999624,686.0,1189.0,2152.0,0.1399100372,0.123201,0.0456489669722247,0.2136561887056509,0.2970478478853451,0.026782311144256086,2.0,10.0,163.0,616.0,929.0,589.0,167.0,22.0,2.0,477.0,533.205218670696,1246.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.23193987199999866,0.23193987199999866,579.8496799999966,212.0207080157527,0.2912186175475412,489.825294000008,678.0,1210.0,2156.0,0.1428439176,0.15117,0.06442967027909685,0.25383000271657574,1.187881495502193,-0.18651531589581175,4.0,10.0,65.0,312.0,967.0,832.0,269.0,35.0,6.0,426.0,516.4437008951562,1233.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.23678685239999858,0.23678685239999858,591.9671309999965,221.61436147329238,0.2977343523836592,496.66979599999706,673.0,1135.0,2178.0,0.1403792788,0.123201,0.06896698946869655,0.26261566874178804,0.10456834966376505,-0.014253133594289648,3.0,26.0,115.0,465.0,724.0,670.0,398.0,84.0,15.0,482.0,538.8759709730896,1245.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.24648593119999937,0.24648593119999937,616.2148279999984,258.4937847782227,0.3215548381089749,524.311726000006,675.0,1163.0,2163.0,0.143109192,0.125662,0.08295045325769901,0.2880112033544859,1.8946619458758294,-0.1834916048215592,4.0,27.0,116.0,559.0,1234.0,485.0,64.0,9.0,2.0,439.0,526.4194782717393,1227.0,21.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.2366982311999992,0.2366982311999992,591.745577999998,226.50950857692916,0.30100465682572364,508.27308499999737,726.0,1164.0,2198.0,0.1424296064,0.123201,0.07034574895109351,0.2652277303584478,0.5323174276752662,0.04128860203450217,1.0,5.0,41.0,261.0,844.0,863.0,395.0,76.0,14.0,492.0,541.4941138056216,1245.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.23448766839999863,0.23448766839999863,586.2191709999965,230.66685854270912,0.3037544130001795,515.4057870000081,752.0,1220.0,2152.0,0.1408384164,0.15117,0.0724602679902199,0.26918444975559025,2.782663642316014,-0.5499895123023658,4.0,5.0,24.0,107.0,657.0,1177.0,476.0,47.0,3.0,448.0,529.1608072016103,1232.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.20063557479999927,0.20063557479999927,501.58893699999817,160.0334949844325,0.2530086915380043,464.3847419999959,740.0,1288.0,2162.0,0.1416849532,0.123201,0.04395635457231594,0.2096577081156711,0.6997787048088995,0.1253558132699633,4.0,21.0,171.0,652.0,969.0,535.0,121.0,22.0,5.0,501.0,549.7015380254842,1246.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2532657116000003,0.2532657116000003,633.1642790000006,262.92727946455807,0.32430065030126476,591.0618130000007,748.0,1260.0,2210.0,0.1424176348,0.15117,0.08492209792296582,0.2914139631571655,1.6920456810469382,-0.28651910511041206,13.0,23.0,117.0,388.0,1110.0,635.0,182.0,26.0,6.0,466.0,536.571411515949,1214.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.20524390639999934,0.20524390639999934,513.1097659999983,165.14912599325115,0.2570207197820838,454.3370919999971,725.0,1285.0,2151.0,0.141317732,0.148703,0.046107391976467564,0.2147263187792022,0.49479151920419406,0.03401374725767995,3.0,23.0,156.0,680.0,950.0,560.0,111.0,16.0,1.0,484.0,541.5855492952553,1248.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.24559849759999933,0.24559849759999933,613.9962439999983,250.68029143268444,0.3166577277962339,571.705152000002,745.0,1293.0,2199.0,0.1437228816,0.15117,0.07964770896125048,0.28221925689302363,2.651689098577153,-0.23172378080626305,1.0,18.0,71.0,441.0,1398.0,503.0,57.0,10.0,1.0,466.0,544.8153028813394,1229.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1961643843999987,0.1961643843999987,490.41096099999675,151.20711594981685,0.24593260536156392,419.32336599999695,692.0,1246.0,2149.0,0.1403894724,0.123201,0.040789958402537456,0.20196524058000043,0.27259818905930633,0.10541765654036184,16.0,104.0,507.0,758.0,780.0,251.0,75.0,8.0,1.0,487.0,544.9790044746713,1247.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.23610480719999805,0.23610480719999805,590.2620179999951,233.21953383073742,0.3054305379825255,540.9938280000052,730.0,1316.0,2170.0,0.1418542128,0.15117,0.07319447363263977,0.27054477195584425,2.9271576667136943,-0.4445398746300837,9.0,22.0,93.0,511.0,1333.0,458.0,62.0,11.0,1.0,458.0,539.7891443742,1231.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.19980655919999896,0.19980655919999896,499.51639799999737,156.6919804241376,0.2503533346485623,459.4374659999965,739.0,1280.0,2151.0,0.1405424776,0.123201,0.04294178087205752,0.20722398720239296,0.47768247703989397,0.05545341201393363,4.0,19.0,164.0,564.0,1004.0,515.0,192.0,34.0,4.0,507.0,559.5038161165322,1247.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.22015375079999752,0.22015375079999752,550.3843769999938,197.62951331483984,0.2811615288867521,482.53007000000844,696.0,1269.0,2136.0,0.1430071788,0.15117,0.05862420181832776,0.242124351972964,3.799643002502691,-0.4075178485420112,2.0,0.0,2.0,54.0,473.0,1519.0,422.0,24.0,4.0,451.0,529.2865742422819,1237.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.21881599799999832,0.21881599799999832,547.0399949999958,190.55133079497656,0.2760806627020274,494.57866199999677,742.0,1246.0,2154.0,0.140675094,0.123201,0.05645363169876147,0.23759973000565776,0.5408576464802941,-0.06707104909492874,3.0,7.0,39.0,267.0,692.0,831.0,528.0,106.0,27.0,482.0,539.9194775363162,1241.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2523886503999995,0.2523886503999995,630.9716259999989,261.94604504127165,0.3236949459236407,561.8336750000019,701.0,1277.0,2164.0,0.1433948824,0.15117,0.08425002572828949,0.2902585497936099,2.410172243526815,-0.4776912827584136,4.0,16.0,69.0,270.0,1090.0,850.0,172.0,26.0,3.0,449.0,528.572245622993,1219.0,29.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.20264328439999907,0.20264328439999907,506.60821099999765,167.17972570793646,0.25859599819636536,460.61049399999615,708.0,1257.0,2160.0,0.1403690668,0.123201,0.04718729028498593,0.21722635725202855,0.9551355873925789,0.08051298691948479,4.0,8.0,40.0,432.0,1022.0,740.0,204.0,45.0,5.0,498.0,551.0953394798174,1244.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.23342259319999858,0.23342259319999858,583.5564829999964,232.32820040791444,0.30484632220705205,508.03407800000895,694.0,1290.0,2122.0,0.1443482836,0.15117,0.07212370266596556,0.2685585646855552,3.969785836048538,-0.41200933006365886,2.0,2.0,20.0,82.0,601.0,1463.0,288.0,36.0,6.0,441.0,526.9045293469891,1226.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.19015638079999916,0.19015638079999916,475.3909519999979,141.04558537309407,0.2375252284479222,442.83587699999765,740.0,1334.0,2119.0,0.1413585168,0.123201,0.03645058411098611,0.19092036065068102,1.0029489410152772,0.06514233448409061,9.0,21.0,163.0,585.0,1129.0,460.0,105.0,22.0,6.0,530.0,574.9938068788948,1246.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2290403427999987,0.2290403427999987,572.6008569999967,214.58325281665006,0.2929732088889017,515.0487090000074,692.0,1277.0,2137.0,0.1422581468,0.15117,0.06562216966355466,0.25616824483833794,3.0331223580871347,-0.397415135021915,2.0,1.0,17.0,84.0,608.0,1410.0,338.0,36.0,4.0,467.0,538.0805236907936,1236.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1941982743999992,0.1941982743999992,485.495685999998,149.83015267124398,0.24481025523555502,436.3839429999964,742.0,1241.0,2125.0,0.1387675536,0.123201,0.0406919038979279,0.20172234357633242,0.8019319677757308,-0.014530539778013404,3.0,5.0,47.0,201.0,850.0,848.0,433.0,102.0,11.0,503.0,545.883171531288,1247.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.243893534399999,0.243893534399999,609.7338359999975,248.33439414342504,0.31517258392406217,536.3551760000047,664.0,1222.0,2148.0,0.1439670288,0.15117,0.07863870775897316,0.28042593988248155,3.1182135897737115,-0.6136667219294449,4.0,9.0,25.0,150.0,764.0,1164.0,339.0,41.0,4.0,457.0,524.2262049238667,1228.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.20773314199999912,0.20773314199999912,519.3328549999978,171.00558816755267,0.2615382099560618,463.6452129999969,734.0,1248.0,2160.0,0.1413381292,0.148703,0.04844514655988926,0.22010258190191515,0.607619669288459,0.08074497866173125,10.0,67.0,325.0,843.0,741.0,403.0,89.0,20.0,2.0,488.0,541.6221046022256,1246.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.23520933119999898,0.23520933119999898,588.0233279999975,228.31916097570888,0.3022046730119896,516.5829430000072,678.0,1252.0,2148.0,0.141549624,0.15117,0.07131989629425953,0.2670578519614421,2.7047195692465795,-0.485145719342697,3.0,4.0,31.0,114.0,698.0,1249.0,353.0,43.0,5.0,436.0,520.5653258195542,1225.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.18777300759999893,0.18777300759999893,469.43251899999734,138.90981469371894,0.23572001586095223,415.1155989999964,683.0,1258.0,2097.0,0.1416339388,0.123201,0.03551796044166212,0.18846209285069004,0.49768683764348287,0.14681164684548084,9.0,53.0,327.0,719.0,872.0,373.0,124.0,18.0,5.0,503.0,550.799062884252,1246.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.20523604159999653,0.20523604159999653,513.0901039999914,166.78558082864672,0.2582909838369483,436.3355840000079,674.0,1237.0,2125.0,0.141632012,0.15117,0.04667327481821754,0.21603998430433552,1.4265162730259693,-0.13260676357095852,1.0,9.0,51.0,181.0,835.0,949.0,403.0,51.0,20.0,441.0,526.234115742843,1241.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.19616247919999885,0.19616247919999885,490.4061979999971,150.49457097257138,0.245352457475014,445.6410389999956,704.0,1288.0,2149.0,0.1411035152,0.123201,0.04030374788638673,0.20075793355777183,0.5837146101629034,0.07668772035720713,13.0,75.0,335.0,941.0,764.0,285.0,79.0,6.0,2.0,501.0,549.1637249974777,1246.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2217430299999981,0.2217430299999981,554.3575749999952,202.175475599828,0.28437684547081393,490.84560700000753,694.0,1274.0,2118.0,0.138997366,0.15117,0.06157455230591521,0.24814220178340324,3.6053687820550584,-0.2075665551822483,6.0,21.0,131.0,750.0,1349.0,215.0,23.0,3.0,2.0,452.0,532.9811165217398,1234.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.21688365959999936,0.21688365959999936,542.2091489999984,191.70262459407817,0.2769134338338089,565.9577769999954,822.0,1333.0,2214.0,0.1414503292,0.123201,0.05669553241981115,0.23810823677439458,1.6059296824365479,-0.11742687057224944,1.0,2.0,5.0,53.0,364.0,1164.0,726.0,170.0,15.0,547.0,576.4290854254464,1243.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21176465759999738,0.21176465759999738,529.4116439999934,171.37596128025623,0.26182128353535833,464.036967000006,662.0,1265.0,2129.0,0.1423847808,0.15117,0.04829627721952616,0.2197641399763077,1.217277891042686,-0.4113981909092222,3.0,15.0,54.0,154.0,571.0,910.0,607.0,165.0,21.0,466.0,542.3888880691435,1240.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.24071897319999835,0.24071897319999835,601.7974329999959,231.94147711931646,0.304592499657701,607.4489169999937,807.0,1319.0,2238.0,0.1410525148,0.148703,0.07290994289347998,0.2700184121379132,0.7405313733443197,-0.004753106504976517,8.0,29.0,157.0,542.0,904.0,633.0,178.0,39.0,10.0,509.0,554.1657858143614,1238.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2548916247999998,0.2548916247999998,637.2290619999995,262.37474327228307,0.32395971556493447,598.254953,754.0,1290.0,2213.0,0.14465362639999998,0.15117,0.0840588492179292,0.2899290416945657,1.4897078153346266,-0.4064332589537066,6.0,16.0,68.0,254.0,824.0,956.0,311.0,57.0,8.0,459.0,536.9599356806956,1220.0,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.24233688439999837,0.24233688439999837,605.8422109999959,237.70234645098247,0.30835197190936364,609.9991099999958,804.0,1281.0,2212.0,0.1417971628,0.148703,0.0750045050042652,0.273869503603934,0.8541502685798839,-0.05757609995882607,13.0,59.0,239.0,833.0,807.0,439.0,89.0,18.0,3.0,509.0,556.264408646391,1239.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25183536479999874,0.25183536479999874,629.5884119999969,250.45662270537485,0.31651642782350164,594.9899720000028,766.0,1309.0,2186.0,0.1424606968,0.15117,0.07991956677611851,0.28270048952224774,1.024126986276185,-0.30097956935655196,3.0,13.0,62.0,278.0,831.0,957.0,298.0,55.0,3.0,461.0,541.2624324421163,1228.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.21674336159999844,0.21674336159999844,541.8584039999961,185.74231577373368,0.2725746252120572,528.4703899999967,759.0,1336.0,2183.0,0.1407260864,0.148703,0.05451490087638389,0.23348426258826072,1.3093796938816196,-0.17629798831985366,2.0,2.0,18.0,152.0,793.0,1103.0,369.0,56.0,5.0,523.0,564.3041732561392,1245.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.23518788959999842,0.23518788959999842,587.9697239999961,221.35446298950882,0.2975597170246731,533.0316470000068,704.0,1272.0,2174.0,0.1435108672,0.15117,0.06797360563356059,0.26071748240875714,1.4072360511038395,-0.20080227780871082,11.0,22.0,145.0,474.0,1004.0,654.0,156.0,27.0,7.0,456.0,536.9707255693875,1232.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2043338783999992,0.2043338783999992,510.834695999998,161.44932390137205,0.25412542092547297,482.7459169999964,746.0,1325.0,2161.0,0.1407158864,0.148703,0.04479668755023119,0.2116522798134506,0.7407549874102881,-0.1809423838877583,6.0,19.0,118.0,363.0,956.0,711.0,281.0,39.0,7.0,519.0,564.291107809317,1247.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2253372039999982,0.2253372039999982,563.3430099999955,203.25392857907104,0.285134304200018,494.6245310000072,661.0,1304.0,2146.0,0.1420132712,0.15117,0.06115826554091962,0.24730197237571644,1.8319058520522224,-0.33988284678574926,1.0,3.0,27.0,124.0,441.0,1237.0,550.0,105.0,12.0,454.0,533.5603810507494,1239.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1753335915999992,0.1753335915999992,438.333978999998,112.9776008196892,0.21258184383402945,334.2244629999974,514.0,1186.0,2003.0,0.1445717372,0.148703,0.024299773040065763,0.15588384470517067,1.6630018558876198,-0.2296835584868928,9.0,23.0,116.0,477.0,1073.0,676.0,104.0,19.0,3.0,482.0,535.944415639506,1248.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3448557724000001,0.3448557724000001,862.1394310000003,525.5549439299563,0.45849970291373415,965.850857999997,889.0,1275.0,2278.0,0.1465075484,0.15117,0.18883304905342502,0.4345492481335401,1.4100993873653964,0.05210645522145727,9.0,66.0,246.0,819.0,1005.0,261.0,79.0,14.0,1.0,548.0,587.6741654445393,1159.0,89.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.19126392039999895,0.19126392039999895,478.1598009999974,138.05892099350714,0.2349969540172869,391.01657499999675,592.0,1243.0,2053.0,0.1456326044,0.148703,0.03402832426278101,0.18446767809776599,2.3410863655604945,-0.30313784211440753,2.0,5.0,29.0,160.0,983.0,1091.0,194.0,30.0,6.0,495.0,549.7384071567068,1248.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3626020028000004,0.3626020028000004,906.505007000001,608.0303417620157,0.49316542529338603,1014.3883409999967,887.0,1288.0,2276.0,0.14654987,0.15117,0.2218240019085533,0.47098195497126355,2.44343538083296,0.03656153539006445,10.0,27.0,136.0,759.0,1237.0,259.0,62.0,8.0,2.0,539.0,582.4667845457718,1132.0,111.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1864490615999991,0.1864490615999991,466.12265399999774,132.96372112932832,0.23061979197746954,368.8046499999973,556.0,1191.0,2040.0,0.1442351008,0.148703,0.03239468202175374,0.1799852272319974,2.5016041923208334,-0.33529955368636105,3.0,10.0,19.0,122.0,510.0,1302.0,421.0,97.0,16.0,477.0,537.1671676112079,1248.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3534245996000006,0.3534245996000006,883.5614990000015,556.6190442989034,0.47185550512795904,972.5630989999959,888.0,1269.0,2267.0,0.142795134,0.15117,0.20233810266654986,0.4498200781051796,1.605009075941899,-0.06546484089238608,1.0,5.0,46.0,171.0,783.0,1118.0,294.0,70.0,12.0,529.0,575.95879699765,1116.0,132.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.19539239839999925,0.19539239839999925,488.48099599999813,145.95207822698202,0.2416212558753737,405.11896099999603,590.0,1196.0,2078.0,0.1445717232,0.148703,0.037494846080207464,0.19363585948942275,3.421530156143996,-0.35103637370515317,2.0,3.0,36.0,289.0,1485.0,630.0,49.0,5.0,1.0,480.0,547.1794781447609,1247.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35824186680000064,0.35824186680000064,895.6046670000017,562.1762845363012,0.47420513895836314,922.6917029999961,830.0,1214.0,2292.0,0.1436193292,0.15117,0.20432573238761667,0.45202403961251514,2.035937939936872,-0.026970605053199512,3.0,9.0,50.0,301.0,1136.0,824.0,142.0,28.0,7.0,489.0,537.1133600246266,1125.0,123.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.22797067519999858,0.22797067519999858,569.9266879999965,252.58039047328626,0.317855558688714,503.93780199999725,572.0,1217.0,2058.0,0.1427764192,0.148703,0.0806793220385557,0.28404105695929893,26.860641257472142,-2.4942431294585106,3.0,1.0,2.0,8.0,46.0,761.0,1610.0,64.0,5.0,533.0,577.4703855372135,1232.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3742841735999994,0.3742841735999994,935.7104339999985,618.5294877770826,0.49740506140451873,911.9274479999967,778.0,1172.0,2275.0,0.1426296328,0.125662,0.2271594467368655,0.47661247018606795,1.2883835177594163,0.14611074913578062,3.0,16.0,95.0,358.0,999.0,743.0,202.0,62.0,22.0,457.0,517.402523358384,1100.0,145.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.18930734159999882,0.18930734159999882,473.26835399999703,139.8420182054421,0.23650963464978933,372.27289599999665,530.0,1222.0,2047.0,0.1445207232,0.148703,0.03506459368539994,0.1872554236474873,6.6865763636999915,-0.49684821851225264,1.0,1.0,8.0,53.0,459.0,1776.0,186.0,13.0,3.0,476.0,540.9837875832366,1248.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3100570663999995,0.3100570663999995,775.1426659999988,409.0345138295811,0.4044920339534914,790.8932379999982,838.0,1194.0,2278.0,0.1462619328,0.15117,0.14227816381096386,0.377197778109792,1.1065635391907511,0.059894083942174645,15.0,53.0,177.0,660.0,902.0,504.0,145.0,34.0,10.0,483.0,533.4235127506333,1187.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2220858323999987,0.2220858323999987,555.2145809999968,206.91725499436853,0.28769237389570723,474.35588399999654,628.0,1214.0,2099.0,0.1449797588,0.148703,0.061772480528252724,0.2485407019549368,5.848372137305443,-0.7230955414240579,1.0,2.0,9.0,43.0,271.0,1617.0,513.0,36.0,8.0,488.0,544.9496506399274,1238.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3565929032000009,0.3565929032000009,891.4822580000023,577.5466789964058,0.4806440175416337,938.608603999994,883.0,1198.0,2292.0,0.1412420136,0.125662,0.2111538267234692,0.459514773128644,2.0648101794687985,0.10919756437661098,11.0,26.0,142.0,748.0,1151.0,336.0,65.0,16.0,5.0,492.0,538.8971178146413,1105.0,141.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.21698882079999912,0.21698882079999912,542.4720519999978,191.650814518684,0.2768760116143571,477.00805299999763,636.0,1213.0,2095.0,0.145275568,0.148703,0.05557756617622146,0.23574894734912702,3.9737276839815765,-0.6227749165177795,4.0,6.0,29.0,120.0,685.0,1342.0,266.0,43.0,5.0,508.0,560.461347248245,1248.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.32882541399999893,0.32882541399999893,822.0635349999974,489.7440462927587,0.44260322922127837,853.5109379999964,844.0,1227.0,2243.0,0.1429096172,0.15117,0.17554467769993223,0.41898052186221285,1.8362994422360384,0.1884333961255831,3.0,21.0,99.0,419.0,1221.0,551.0,139.0,34.0,13.0,494.0,539.7166237501784,1144.0,104.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.1698797363999991,0.1698797363999991,424.69934099999773,104.85294357836665,0.2047954526627646,296.1250239999974,404.0,1290.0,1954.0,0.14393929,0.148703,0.021231150685917067,0.14570913041370148,4.392657870367698,-0.1619061832621707,9.0,25.0,157.0,1185.0,1011.0,93.0,16.0,3.0,1.0,477.0,540.1787627202028,1248.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.26257685439999895,0.26257685439999895,656.4421359999974,316.15387271973077,0.35561432632543405,638.509957,746.0,1237.0,2175.0,0.1420786912,0.15117,0.10631772168346042,0.3260639840329815,2.9969565679309476,0.10522261020683298,2.0,5.0,38.0,174.0,1017.0,1019.0,186.0,43.0,16.0,496.0,539.1959322647092,1216.0,32.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.18125335519999905,0.18125335519999905,453.13338799999764,127.55246624422233,0.2258782559205045,356.74240699999706,592.0,1182.0,2021.0,0.1429294192,0.148703,0.03060440938859491,0.1749411597897845,5.6438210027724,-0.2073985664669728,1.0,2.0,2.0,106.0,1081.0,1229.0,72.0,5.0,2.0,494.0,546.07523090127,1248.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3429018352000011,0.3429018352000011,857.2545880000029,522.1555370602475,0.45701445800335355,898.765431999994,873.0,1230.0,2283.0,0.1447518792,0.125662,0.1879843020129722,0.4335715650420034,2.091989615560938,0.20358025859085713,3.0,7.0,59.0,445.0,1342.0,523.0,101.0,16.0,4.0,503.0,545.5797785627082,1148.0,98.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.21376723159999864,0.21376723159999864,534.4180789999966,191.69320858689883,0.2769066330638534,471.2447239999959,596.0,1237.0,2072.0,0.1440922964,0.148703,0.05593706838028626,0.23651018663111797,5.340535090494331,-0.47957584796897484,4.0,5.0,34.0,140.0,1150.0,1043.0,102.0,15.0,7.0,527.0,567.6770365244561,1248.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34116975799999955,0.34116975799999955,852.9243949999989,544.4298189904563,0.4666603985728621,897.7706419999968,869.0,1255.0,2270.0,0.1443240996,0.15117,0.19702129038698607,0.443870803710929,3.0393250607933924,0.0217912750360018,3.0,7.0,44.0,251.0,1250.0,782.0,130.0,28.0,5.0,504.0,550.029742552189,1121.0,126.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.1975804767999988,0.1975804767999988,493.951191999997,171.70221589791646,0.26207038436108454,391.32261299999715,545.0,1207.0,2004.0,0.14317424,0.148703,0.04820130388114126,0.21954795348884776,56.35163181086212,-3.1321721948989403,1.0,0.0,0.0,1.0,10.0,285.0,2179.0,23.0,1.0,489.0,539.029819705265,1246.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.35216931400000145,0.35216931400000145,880.4232850000036,595.6195688410355,0.48810636907995186,947.3029389999951,846.0,1218.0,2294.0,0.1431201316,0.15117,0.21785159610565655,0.466745751031176,4.037181815992101,0.20665147570698486,2.0,14.0,115.0,1095.0,1124.0,123.0,24.0,2.0,1.0,508.0,549.0864981787272,1111.0,134.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.1704234111999988,0.1704234111999988,426.05852799999695,107.66883011753636,0.20752718387482288,310.8904829999974,392.0,1263.0,1959.0,0.1426132016,0.148703,0.022738102017219045,0.1507915847029238,7.913955825105374,-0.6980120900463046,1.0,3.0,7.0,28.0,497.0,1732.0,219.0,11.0,2.0,495.0,548.7127635797394,1248.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2834040836000003,0.2834040836000003,708.5102090000007,362.3772729146872,0.380724190413316,698.3511049999966,776.0,1244.0,2220.0,0.1423949684,0.15117,0.1247244719290094,0.35316352009941426,2.5424453531787554,-0.04404462426363251,6.0,11.0,95.0,379.0,1331.0,528.0,120.0,25.0,5.0,492.0,537.3714062273323,1201.0,46.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
